bioma;ponto;id;tcmax;classe;ordem;familia;subfamilia;genero;localidade;lat;long;alt;estacao;tempAR;tempSOL;peso
1.0;6;219;37.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.676;-46.037;444;Boraceia;20.1;16;1
1.0;6;220;36.33;Insecta;Isoptera;NA;NA;NA;MataAtlantica;-23.676;-46.037;444;Boraceia;20.1;16;1
1.0;6;221;36.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.676;-46.037;444;Boraceia;20.1;16;7
1.0;6;222;32.67;Insecta;Isoptera;Termitidae;NA;NA;MataAtlantica;-23.676;-46.037;444;Boraceia;20.1;16;1
1.0;6;223;32;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.676;-46.037;444;Boraceia;20.1;16;14
1.0;6;225;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.676;-46.037;444;Boraceia;20.1;16;1
1.0;6;226;34;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.676;-46.037;444;Boraceia;20.1;16;1
1.0;6;228;35;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.676;-46.037;444;Boraceia;20.1;16;1
1.0;6;229;35;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.676;-46.037;444;Boraceia;20.1;16;1
1.0;6;230;35.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.676;-46.037;444;Boraceia;20.1;16;1
1.0;6;231;35.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.676;-46.037;444;Boraceia;20.1;16;1
1.0;7;232;31.67;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;7
1.0;7;233;31.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;234;32.67;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;16
1.0;7;235;35.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;236;35.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;237;35.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;238;35;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;7
1.0;7;239;35.67;Insecta;Hymenoptera;Formicidae;Ponerinae;Hypoponera;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;240;35;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;5
1.0;7;241;35.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;242;35.67;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;243;35.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;244;34.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;245;35.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;246;36;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;247;39;Arachnida;Araneae;NA;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;249;33.67;Arachnida;Araneae;Zoridae;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;250;33.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;251;33.33;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;252;33.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;253;34.33;Insecta;Hemiptera;NA;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;254;34.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;255;34.33;Arachnida;Araneae;Thomisidae;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;256;35;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;257;35;Arachnida;Araneae;NA;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;258;35;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;259;35;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;260;35;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;261;37;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;262;40.67;Insecta;Hemiptera;Pentatomidae;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;31
1.0;7;263;31.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;264;33.33;Insecta;Hemiptera;NA;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;266;35;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;267;35;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;1
1.0;7;268;36.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;12
1.0;7;269;38.33;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.667;-46.044;444;Boraceia;20.1;16;10
1.0;8;270;32;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;271;31.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;272;33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;273;32.33;Arachnida;Araneae;Salticidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;275;37.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;276;36.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;278;37;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;279;37;Diplopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;2
1.0;8;280;38;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;5
1.0;8;281;37;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;282;37.67;Arachnida;Araneae;Salticidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;18
1.0;8;283;32.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;284;32.67;Arachnida;Araneae;Salticidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;40
1.0;8;285;32.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;2
1.0;8;286;32.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;7
1.0;8;287;33.33;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;288;34;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;289;35;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;291;35;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;292;37.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;293;36;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;294;36;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;295;33.67;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;5
1.0;8;296;33.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;297;34;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;298;34.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;299;35.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;300;33.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;301;33.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;41
1.0;8;302;37.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;29
1.0;8;303;36;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;304;36;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;8;305;37.33;Arachnida;Araneae;Nemesiidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;8
1.0;8;306;38.33;Arachnida;Araneae;Nemesiidae;NA;NA;MataAtlantica;-23.721;-46.05;444;Boraceia;20.1;16;1
1.0;9;307;35.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;308;36.67;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;309;36.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;310;37.33;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;76
1.0;9;311;37.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;312;37.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;313;38;Arachnida;Araneae;Corinnidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;15
1.0;9;314;39.67;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;315;39.67;Arachnida;Araneae;Corinnidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;317;32.67;Insecta;Orthoptera ;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;318;32;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;319;32.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;320;32.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;321;35;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;322;35;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;323;35;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;324;35;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;325;37;Insecta;Orthoptera ;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;326;37;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;327;37;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;328;37;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;330;32.67;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;331;33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;332;34.67;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;333;34.33;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;334;35.67;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;335;35.67;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;336;35.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;337;35.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;338;35.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;339;35.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;340;35.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;341;38.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;9;342;38.33;Arachnida;Araneae;Corinnidae;NA;NA;MataAtlantica;-23.699;-46.151;444;Boraceia;20.1;16;1
1.0;10;343;34.67;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;344;35;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;345;35.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;346;35.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;347;35.33;Insecta;Hemiptera;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;348;36.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;349;36.33;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;351;37;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;352;37;Arachnida;Araneae;Thomisidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;353;36.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;354;31;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;355;30.33;Arachnida;Araneae;Thomisidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;357;37;Arachnida;Araneae;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;359;38;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;360;38;Arachnida;Araneae;Linyphiidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;363;39.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;364;40.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;365;40;Insecta;Hymenoptera;Formicidae;Myrmicinae;Atta;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;366;41;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;367;31.33;Insecta;Hymenoptera;Formicidae;Dorylinae;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;368;32.67;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;369;32.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;371;35.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;372;35.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;373;35.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;374;38;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;375;37.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;376;37.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;377;37.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;378;39;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;1
1.0;10;379;41.33;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.67;-46.143;444;Boraceia;20.1;16;40
1.0;11;382;30.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;383;30.67;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;384;33.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;386;33.67;Chilopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;387;35.67;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;388;36;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;389;36;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;390;36.33;Insecta;Hymenoptera;Formicidae;Ponerinae;Hypoponera;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;391;35.67;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;393;36.67;Insecta;Dermaptera;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;394;37.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;396;32;Insecta;Dermaptera;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;397;32.33;Diplopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;398;32.67;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;399;34.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;400;33.67;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;401;34.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;404;36;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;405;36;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;406;35.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;407;36.67;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;408;39.67;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;409;41.67;Insecta;Hemiptera;NA;;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;95
1.0;11;410;34;Diplopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;411;34.67;Arachnida;Araneae;Ctenidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;412;34.67;Insecta;Hemiptera;NA;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;11;413;37.33;Arachnida;Araneae;Linyphiidae;NA;NA;MataAtlantica;-23.685;-46.023;444;Boraceia;20.1;16;1
1.0;12;414;33;Arachnida;Araneae;Ctenidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;415;35.33;Arachnida;Araneae;Linyphiidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;416;36.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;417;36.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;418;36.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;419;36.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;420;36.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;421;37.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;422;37.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;423;37.33;Insecta;Blattodea;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;425;38.33;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;427;39.33;Arachnida;Araneae;Theridiidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;428;39.33;Arachnida;Araneae;Salticidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;429;39.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;430;41;Arachnida;Araneae;Theridiidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;431;41;Arachnida;Araneae;Salticidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;432;40.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;433;40.33;Insecta;Hymenoptera;Formicidae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;434;40.33;Entognatha (Collembola);Diplura;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;435;40.33;Insecta;Hymenoptera;Formicidae;Ponerinae;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;437;33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;438;32.33;Malacostraca;Isopoda;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;439;32.33;Arachnida;Araneae;Zoridae;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;440;34.67;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;441;35;Diplopoda;Geophilomorpha;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
1.0;12;442;36;Insecta;Coleoptera;NA;NA;NA;MataAtlantica;-23.657;-45.995;848;Boraceia;20.1;16;1
